City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
592,Tignere,7.3667,12.65,66.24,94,95,0.96,CM,2022-09-10 16:46:40
593,Kharp,66.8014,65.8081,35.71,90,83,5.19,RU,2022-09-10 16:46:40
594,Narsaq,60.9167,-46.05,55.62,52,17,5.57,GL,2022-09-10 16:46:40
595,Dingle,10.9995,122.6711,74.84,90,83,4.12,PH,2022-09-10 16:46:41
596,Khatanga,71.9667,102.5,32.9,95,100,9.31,RU,2022-09-10 16:46:41
597,Bluff,-46.6,168.3333,41.79,89,8,5.03,NZ,2022-09-10 16:46:41
598,Albany,42.6001,-73.9662,80.24,63,79,2.06,US,2022-09-10 16:43:32
599,Xifeng,42.7372,124.7222,65.25,86,100,2.39,CN,2022-09-10 16:46:42
600,Chokurdakh,70.6333,147.9167,38.57,93,100,5.01,RU,2022-09-10 16:46:42
601,Chicama,-7.8447,-79.1469,59.54,60,55,9.93,PE,2022-09-10 16:46:42
602,Lebu,-37.6167,-73.65,53.4,70,4,17.6,CL,2022-09-10 16:46:43
603,Tahta,26.7693,31.5021,92.75,21,0,13.6,EG,2022-09-10 16:46:43
604,Yellowknife,62.456,-114.3525,50.52,76,40,11.5,CA,2022-09-10 16:46:44
605,Lata,40.1629,-8.3327,83.48,51,0,8.52,PT,2022-09-10 16:46:44
606,Ilinskiy,55.619,38.1182,55.31,58,0,0.0,RU,2022-09-10 16:46:44
607,Alofi,-19.0595,-169.9187,67.89,100,90,3.44,NU,2022-09-10 16:46:45
608,Puerto Ayora,-0.7393,-90.3518,71.56,86,94,5.01,EC,2022-09-10 16:46:45
609,Cape Town,-33.9258,18.4232,59.41,80,20,9.22,ZA,2022-09-10 16:44:48
610,Ponta Do Sol,32.6667,-17.1,80.01,62,93,7.09,PT,2022-09-10 16:46:45
611,Antalaha,-14.9003,50.2788,68.81,83,6,8.39,MG,2022-09-10 16:46:46
612,Cuiluan,47.72,128.648,56.91,88,59,2.82,CN,2022-09-10 16:46:46
613,Ushuaia,-54.8,-68.3,46.06,49,0,23.02,AR,2022-09-10 16:46:47
614,Mar Del Plata,-38.0023,-57.5575,57.94,57,20,6.91,AR,2022-09-10 16:45:07
615,Azul,-36.777,-59.8585,62.35,23,0,6.15,AR,2022-09-10 16:47:47
616,Juneau,58.3019,-134.4197,51.22,96,100,6.91,US,2022-09-10 16:47:06
617,Port Elizabeth,-33.918,25.5701,62.1,91,0,6.91,ZA,2022-09-10 16:47:47
618,Ous,60.9058,61.5186,42.37,92,100,3.94,RU,2022-09-10 16:47:48
619,Guerrero Negro,27.9769,-114.0611,79.79,66,4,8.14,MX,2022-09-10 16:46:17
620,Husavik,66.0449,-17.3389,49.62,97,78,9.28,IS,2022-09-10 16:47:48
621,Carnarvon,-24.8667,113.6333,65.5,71,0,16.75,AU,2022-09-10 16:47:48
622,Barrow,71.2906,-156.7887,35.62,93,100,16.11,US,2022-09-10 16:47:49
623,Vestmannaeyjar,63.4427,-20.2734,54.59,94,75,8.05,IS,2022-09-10 16:47:49
624,Longyearbyen,78.2186,15.6401,35.44,64,75,14.97,SJ,2022-09-10 16:47:49
625,Jamestown,42.097,-79.2353,78.03,47,96,5.01,US,2022-09-10 16:47:50
626,Yichun,47.7,128.9,55.09,89,57,2.84,CN,2022-09-10 16:46:11
627,Rongcheng,30.634,117.8517,67.12,71,52,2.48,CN,2022-09-10 16:47:50
628,Taltal,-25.4,-70.4833,60.08,68,7,7.36,CL,2022-09-10 16:47:50
629,Dikson,73.5069,80.5464,35.94,76,77,4.32,RU,2022-09-10 16:47:51
630,Sola,-13.8833,167.55,79.97,76,33,18.5,VU,2022-09-10 16:47:51
631,Edea,3.8,10.1333,73.69,96,99,2.37,CM,2022-09-10 16:47:51
632,Vaini,-21.2,-175.2,73.56,94,20,5.75,TO,2022-09-10 16:47:52
633,Alta Floresta,-9.8756,-56.0861,96.62,32,0,4.61,BR,2022-09-10 16:47:52
634,Solwezi,-12.1688,26.3894,71.2,27,8,3.83,ZM,2022-09-10 16:47:52
635,Faanui,-16.4833,-151.75,78.3,72,13,20.29,PF,2022-09-10 16:47:53
636,Hermanus,-34.4187,19.2345,56.8,80,68,13.89,ZA,2022-09-10 16:47:53
637,Saint George,37.1041,-113.5841,84.63,55,75,14.97,US,2022-09-10 16:47:47
638,Kuytun,54.3419,101.5036,43.05,88,49,4.09,RU,2022-09-10 16:47:53
639,San Rafael,-34.6177,-68.3301,67.95,13,0,18.72,AR,2022-09-10 16:47:16
640,Oktyabrskiy,54.4815,53.471,46.76,72,94,10.38,RU,2022-09-10 16:47:54
641,Khirkiya,22.1674,76.8605,79.54,85,100,3.65,IN,2022-09-10 16:47:54
642,Orlik,52.5178,99.825,40.57,82,52,2.24,RU,2022-09-10 16:47:54
643,Lompoc,34.6391,-120.4579,78.94,88,75,9.22,US,2022-09-10 16:45:45
644,Bethel,41.3712,-73.414,84.06,51,0,5.75,US,2022-09-10 16:47:55
645,Havre-Saint-Pierre,50.2334,-63.5986,66.56,77,0,6.91,CA,2022-09-10 16:47:55
646,Port Augusta,-32.5,137.7667,48.33,76,67,5.12,AU,2022-09-10 16:47:56
647,Kodiak,57.79,-152.4072,49.51,81,100,3.44,US,2022-09-10 16:47:56
648,Tanggu,39.0211,117.6469,67.96,70,10,8.1,CN,2022-09-10 16:47:56
649,Nome,64.5011,-165.4064,44.67,82,100,8.05,US,2022-09-10 16:45:49
650,New Norfolk,-42.7826,147.0587,47.71,76,99,3.0,AU,2022-09-10 16:47:57
651,Lagoa,39.05,-27.9833,72.48,78,100,27.2,PT,2022-09-10 16:47:57
652,Avarua,-21.2078,-159.775,75.25,88,75,6.91,CK,2022-09-10 16:47:57
653,Cidreira,-30.1811,-50.2056,57.81,48,2,16.67,BR,2022-09-10 16:47:58
654,Laguna,38.421,-121.4238,84.97,51,0,6.91,US,2022-09-10 16:47:58
655,Shulin,22.7454,108.423,79.36,84,100,2.82,CN,2022-09-10 16:47:58
656,Winslow,35.0242,-110.6974,73.58,56,0,0.0,US,2022-09-10 16:47:59
657,Tautira,-17.7333,-149.15,77.04,74,25,23.26,PF,2022-09-10 16:47:59
658,Yulara,-25.2406,130.9889,53.44,100,100,5.75,AU,2022-09-10 16:47:59
659,Hithadhoo,-0.6,73.0833,82.0,71,9,12.77,MV,2022-09-10 16:48:00
660,Vertientes,21.2594,-78.1464,90.21,53,83,9.51,CU,2022-09-10 16:48:00
661,Wielun,51.221,18.5696,59.74,85,100,5.86,PL,2022-09-10 16:48:00
662,Bereda,43.2686,-7.5406,88.41,51,21,6.35,ES,2022-09-10 16:48:01
663,Oskarshamn,57.2645,16.4484,60.98,84,58,6.78,SE,2022-09-10 16:49:01
664,Chuy,-33.6971,-53.4616,57.36,49,20,13.38,UY,2022-09-10 16:49:02
665,Dali,25.7,100.1833,60.55,97,100,3.0,CN,2022-09-10 16:46:37
666,Airai,-8.9266,125.4092,57.88,88,90,1.57,TL,2022-09-10 16:49:02
667,Kaoma,-14.7833,24.8,74.1,20,0,5.61,ZM,2022-09-10 16:49:03
668,Cherskiy,68.75,161.3,46.83,93,100,2.71,RU,2022-09-10 16:49:03
669,Souillac,-20.5167,57.5167,70.18,64,40,6.91,MU,2022-09-10 16:49:03
670,Zaysan,47.4667,84.8667,60.84,46,19,2.17,KZ,2022-09-10 16:49:04
671,Cockburn Town,21.4612,-71.1419,87.76,70,40,11.5,TC,2022-09-10 16:49:04
672,Longyan,25.1072,117.0225,71.15,89,13,1.77,CN,2022-09-10 16:49:05
673,Umm Lajj,25.0213,37.2685,86.47,69,1,8.81,SA,2022-09-10 16:49:05
674,Dehloran,32.6941,47.2679,98.89,10,0,8.81,IR,2022-09-10 16:49:05
675,Upernavik,72.7868,-56.1549,44.28,89,100,11.23,GL,2022-09-10 16:49:06
676,Bandarbeyla,9.4942,50.8122,78.55,79,36,28.68,SO,2022-09-10 16:49:06
677,Boyolangu,-8.1181,111.8935,74.53,95,95,4.16,ID,2022-09-10 16:49:06
678,Bathsheba,13.2167,-59.5167,88.41,70,40,10.36,BB,2022-09-10 16:49:07
679,Longkou,37.6508,120.3286,69.4,79,26,5.66,CN,2022-09-10 16:49:07
680,Port Alfred,-33.5906,26.891,64.18,91,71,4.0,ZA,2022-09-10 16:49:08
681,Fortuna,40.5982,-124.1573,57.54,42,59,4.43,US,2022-09-10 16:49:08
682,Olafsvik,64.8945,-23.7142,54.55,78,90,9.37,IS,2022-09-10 16:49:08
683,Lyubytino,58.8122,33.3922,46.71,71,23,0.51,RU,2022-09-10 16:49:09
684,Marsa Matruh,31.3525,27.2453,80.8,61,0,11.5,EG,2022-09-10 16:49:09
685,Salalah,17.0151,54.0924,78.89,89,0,5.75,OM,2022-09-10 16:49:09
686,East London,-33.0153,27.9116,67.14,82,20,4.61,ZA,2022-09-10 16:49:10
687,Lasa,46.6166,10.7002,65.28,79,62,2.95,IT,2022-09-10 16:49:10
688,Castro,-24.7911,-50.0119,79.75,49,62,8.34,BR,2022-09-10 16:49:11
689,Hobart,-42.8794,147.3294,48.06,69,40,14.97,AU,2022-09-10 16:49:11
690,Port Blair,11.6667,92.75,80.64,83,75,2.3,IN,2022-09-10 16:49:11
691,Saint Anthony,45.0205,-93.218,68.85,79,0,9.22,US,2022-09-10 16:49:12
692,Kutum,14.2,24.6667,85.62,30,53,8.55,SD,2022-09-10 16:49:12
693,Saint-Philippe,-21.3585,55.7679,69.39,73,52,11.32,RE,2022-09-10 16:49:12
694,Weihai,37.5017,122.1136,68.68,90,1,5.46,CN,2022-09-10 16:49:13
695,Jucurutu,-6.0339,-37.0203,96.94,23,0,8.75,BR,2022-09-10 16:49:13
696,Kargil,34.5667,76.1,60.06,47,95,7.74,IN,2022-09-10 16:49:13
697,Paamiut,61.994,-49.6678,45.82,73,82,2.89,GL,2022-09-10 16:49:14
698,Vradiyivka,47.862,30.5919,60.76,80,89,12.3,UA,2022-09-10 16:49:14
699,Butaritari,3.0707,172.7902,81.27,70,19,14.45,KI,2022-09-10 16:49:15
700,Northam,51.0333,-4.2167,67.6,80,52,3.31,GB,2022-09-10 16:49:15
701,Parrita,9.5201,-84.3225,84.02,68,100,3.74,CR,2022-09-10 16:49:15
702,Lazaro Cardenas,17.9583,-102.2,85.28,70,78,6.38,MX,2022-09-10 16:49:16
703,Georgetown,5.4112,100.3354,82.33,87,20,3.44,MY,2022-09-10 16:45:10
704,Artyom,40.4723,50.333,71.74,47,22,12.03,AZ,2022-09-10 16:49:16
705,Vila Velha,-20.3297,-40.2925,87.75,42,0,17.27,BR,2022-09-10 16:49:17
706,Oranjemund,-28.55,16.4333,63.88,57,42,3.96,NA,2022-09-10 16:49:17
707,Rio Grande,-32.035,-52.0986,59.11,55,1,18.16,BR,2022-09-10 16:49:17
708,Thinadhoo,0.5333,72.9333,82.09,73,21,12.35,MV,2022-09-10 16:49:18
709,Yuli,9.6989,10.2744,74.37,91,96,3.4,NG,2022-09-10 16:50:18
710,Svetlaya,46.5389,138.3297,59.14,76,0,5.68,RU,2022-09-10 16:50:18
711,Nanortalik,60.1432,-45.2371,47.28,71,1,10.07,GL,2022-09-10 16:50:19
712,Makakilo City,21.3469,-158.0858,75.69,87,0,8.05,US,2022-09-10 16:50:19
713,Betamcherla,15.4667,78.1667,78.17,77,100,15.01,IN,2022-09-10 16:50:19
714,Torbay,47.6666,-52.7314,58.57,92,100,25.99,CA,2022-09-10 16:50:20
715,Jalalabad,34.4265,70.4515,84.38,52,0,5.19,AF,2022-09-10 16:50:20
716,Iqaluit,63.7506,-68.5145,44.33,87,75,9.22,CA,2022-09-10 16:50:21
717,Tiznit,29.5833,-9.5,87.19,35,73,8.34,MA,2022-09-10 16:50:21
718,Norman Wells,65.282,-126.8329,51.84,66,75,18.41,CA,2022-09-10 16:50:21
719,Ashington,50.9331,-0.3909,70.9,67,20,5.75,GB,2022-09-10 16:48:05
720,Tiksi,71.6872,128.8694,38.55,88,99,7.56,RU,2022-09-10 16:50:22
721,Mabaruma,8.2,-59.7833,84.45,74,41,5.84,GY,2022-09-10 16:50:22
722,Bowen,-20.0167,148.2333,65.05,71,0,4.79,AU,2022-09-10 16:50:22
723,Bengkulu,-3.8004,102.2655,75.0,85,97,4.45,ID,2022-09-10 16:49:19
724,Vao,-22.6667,167.4833,72.3,89,21,15.08,NC,2022-09-10 16:50:23
725,Pasighat,28.0667,95.3333,74.16,81,1,4.07,IN,2022-09-10 16:50:23
726,Formosa Do Rio Preto,-11.0483,-45.1931,97.0,17,0,5.23,BR,2022-09-10 16:50:24
727,Divnomorskoye,44.5011,38.1353,73.31,34,33,14.63,RU,2022-09-10 16:50:24
728,Ambilobe,-13.2,49.05,72.52,67,87,4.88,MG,2022-09-10 16:50:24
729,Palwal,28.15,77.3333,88.14,50,47,6.08,IN,2022-09-10 16:50:25
730,Tuktoyaktuk,69.4541,-133.0374,37.4,100,100,14.97,CA,2022-09-10 16:50:25
731,Cabo San Lucas,22.8909,-109.9124,87.06,69,81,1.99,MX,2022-09-10 16:50:25
732,Provideniya,64.3833,-173.3,41.5,82,11,2.1,RU,2022-09-10 16:50:26
733,Qaanaaq,77.484,-69.3632,37.38,77,91,5.93,GL,2022-09-10 16:50:26
734,Miles City,46.4083,-105.8406,54.57,66,0,4.61,US,2022-09-10 16:50:26
735,Calama,-22.4667,-68.9333,72.09,8,0,9.22,CL,2022-09-10 16:50:27
736,Atuona,-9.8,-139.0333,76.64,75,33,22.41,PF,2022-09-10 16:50:27
737,Hasaki,35.7333,140.8333,72.0,87,100,24.02,JP,2022-09-10 16:50:27
738,Anshun,26.25,105.9333,61.34,96,100,3.6,CN,2022-09-10 16:50:28
739,Sambava,-14.2667,50.1667,70.23,85,8,10.54,MG,2022-09-10 16:50:28
740,Neiafu,-18.65,-173.9833,75.88,88,40,1.14,TO,2022-09-10 16:50:29
741,Keokuk,40.3973,-91.3849,81.09,73,0,10.36,US,2022-09-10 16:50:29
742,Vostok,46.4856,135.8833,50.76,85,0,3.58,RU,2022-09-10 16:50:29
743,Ubauro,28.1652,69.7289,94.55,35,0,6.51,PK,2022-09-10 16:50:30
744,Panguipulli,-39.6333,-72.3333,54.48,67,3,3.15,CL,2022-09-10 16:47:25
745,Prado,-17.3411,-39.2208,77.74,52,0,11.63,BR,2022-09-10 16:50:30
746,Saskylakh,71.9167,114.0833,34.61,98,100,13.13,RU,2022-09-10 16:50:30
747,Mount Gambier,-37.8333,140.7667,48.54,81,100,8.52,AU,2022-09-10 16:50:31
748,Kruisfontein,-34.0033,24.7314,59.88,81,87,8.81,ZA,2022-09-10 16:50:31
749,Ilulissat,69.2167,-51.1,44.78,66,100,4.97,GL,2022-09-10 16:50:31
750,Bubaque,11.2833,-15.8333,80.29,77,55,6.51,GW,2022-09-10 16:50:32
751,Guayama,17.9841,-66.1138,85.42,84,86,10.51,PR,2022-09-10 16:46:36
752,Sinnamary,5.3833,-52.95,84.33,66,20,11.01,GF,2022-09-10 16:50:32
753,Portland,45.5234,-122.6762,82.89,28,100,15.99,US,2022-09-10 16:49:27
754,Tigzirt,36.8886,4.1198,84.27,56,6,11.77,DZ,2022-09-10 16:50:32
755,Tilichiki,60.4667,166.1,46.9,94,100,4.54,RU,2022-09-10 16:50:33
756,Komsomolskiy,40.4272,71.7189,83.12,36,97,6.91,UZ,2022-09-10 16:50:33
757,Januaria,-15.4833,-44.3667,95.56,11,3,5.26,BR,2022-09-10 16:51:33
758,Kapaa,22.0752,-159.319,77.32,90,75,12.66,US,2022-09-10 16:51:34
759,Colares,38.7992,-9.4469,85.19,58,0,6.91,PT,2022-09-10 16:51:34
760,Baruun-Urt,46.6806,113.2792,63.91,24,7,8.34,MN,2022-09-10 16:51:34
761,Pakxan,18.3778,103.6601,73.63,97,100,3.53,LA,2022-09-10 16:51:35
762,Khuzdar,27.7384,66.6434,84.43,43,11,3.56,PK,2022-09-10 16:51:35
763,Zhigansk,66.7697,123.3711,36.84,97,100,18.45,RU,2022-09-10 16:51:35
764,Palauig,15.435,119.9045,81.3,80,99,4.54,PH,2022-09-10 16:51:36
765,Kologriv,58.8275,44.3178,46.67,77,90,4.47,RU,2022-09-10 16:51:36
766,Torbat-E Jam,35.244,60.6225,72.36,45,0,22.77,IR,2022-09-10 16:51:36
767,Thompson,55.7435,-97.8558,51.96,76,75,12.66,CA,2022-09-10 16:46:37
768,Zarubino,42.63,131.0922,62.65,86,90,0.38,RU,2022-09-10 16:51:37
769,Pingliang,35.5392,106.6861,59.16,84,0,0.22,CN,2022-09-10 16:51:37
770,Necochea,-38.5473,-58.7368,54.34,51,0,8.23,AR,2022-09-10 16:51:38
771,Kalmar,56.6616,16.3616,61.14,88,100,3.44,SE,2022-09-10 16:51:38
772,Vanavara,60.34,102.2797,38.66,95,60,5.08,RU,2022-09-10 16:51:38
773,Sabancuy,18.9667,-91.1833,84.11,64,100,6.98,MX,2022-09-10 16:51:38
774,Byron Bay,-28.65,153.6167,55.36,66,0,10.47,AU,2022-09-10 16:51:39
775,Nemuro,43.3236,145.575,60.89,73,0,5.64,JP,2022-09-10 16:51:39
776,Susaki,33.3667,133.2833,75.96,89,80,4.52,JP,2022-09-10 16:51:39
777,Mahebourg,-20.4081,57.7,70.25,64,40,6.91,MU,2022-09-10 16:51:40
778,Esperance,-33.8667,121.9,51.51,88,14,7.74,AU,2022-09-10 16:51:40
779,Kailua,21.4022,-157.7394,77.14,87,20,8.05,US,2022-09-10 16:51:41
780,Tuatapere,-46.1333,167.6833,37.02,92,9,4.29,NZ,2022-09-10 16:50:11
781,Codrington,-38.2667,141.9667,48.31,82,97,11.61,AU,2022-09-10 16:51:41
782,Comodoro Rivadavia,-45.8667,-67.5,60.66,41,0,4.61,AR,2022-09-10 16:49:49
783,Talnakh,69.4865,88.3972,36.21,98,100,9.17,RU,2022-09-10 16:51:41
784,Orcopampa,-15.2661,-72.3417,61.75,23,2,4.83,PE,2022-09-10 16:51:42
785,Noumea,-22.2763,166.4572,75.0,99,35,4.43,NC,2022-09-10 16:51:42
786,Adrar,20.5022,-10.0711,107.04,9,39,10.47,MR,2022-09-10 16:51:42
787,Palasa,18.7667,84.4167,78.22,93,100,12.37,IN,2022-09-10 16:51:43
788,Kalmunai,7.4167,81.8167,81.75,75,87,2.59,LK,2022-09-10 16:51:43
789,Kozhevnikovo,56.2589,83.9714,47.25,79,100,5.01,RU,2022-09-10 16:51:43
790,Vostochnyy,55.8167,37.8667,54.9,45,3,4.12,RU,2022-09-10 16:51:43
791,Whitehorse,60.7161,-135.0538,46.09,64,40,8.05,CA,2022-09-10 16:50:42
792,Hammerfest,70.6634,23.6821,46.85,100,100,10.36,NO,2022-09-10 16:51:44
793,Saint-Jean-Port-Joli,47.2171,-70.2658,78.4,80,39,6.33,CA,2022-09-10 16:51:44
794,Hwange,-18.3693,26.5019,78.93,26,0,3.53,ZW,2022-09-10 16:51:45
795,Salamanca,40.8333,-6.0,89.38,23,0,12.91,ES,2022-09-10 16:50:16
796,Lavrentiya,65.5833,-171.0,40.1,91,100,3.29,RU,2022-09-10 16:51:45
797,Foix,42.8333,1.5833,72.77,55,9,4.5,FR,2022-09-10 16:51:45
798,Portales,34.1862,-103.3344,73.33,57,32,7.43,US,2022-09-10 16:51:46
799,Hambantota,6.1241,81.1185,78.71,82,92,16.98,LK,2022-09-10 16:51:46
800,Hilo,19.7297,-155.09,74.62,81,75,5.75,US,2022-09-10 16:51:46
801,Berberati,4.2612,15.7922,70.36,97,96,3.02,CF,2022-09-10 16:51:47
802,Leninskoye,41.7589,69.3864,72.84,36,64,2.75,KZ,2022-09-10 16:51:47
803,Klaksvik,62.2266,-6.589,52.72,86,78,14.05,FO,2022-09-10 16:51:48
804,Katsuura,35.1333,140.3,73.98,87,99,20.8,JP,2022-09-10 16:51:48
805,Fallon,39.4735,-118.7774,75.92,14,0,0.0,US,2022-09-10 16:52:48
806,Shingu,33.7333,135.9833,75.96,84,56,7.74,JP,2022-09-10 16:52:49
807,Maxcanu,20.5833,-89.9833,93.02,45,93,4.65,MX,2022-09-10 16:52:49
808,Macherla,16.4833,79.4333,79.59,85,100,6.17,IN,2022-09-10 16:52:49
809,Pevek,69.7008,170.3133,41.56,81,19,4.56,RU,2022-09-10 16:52:50
810,Pyay,18.8167,95.2167,76.26,93,100,5.21,MM,2022-09-10 16:52:50
811,Geraldton,-28.7667,114.6,48.61,93,0,5.75,AU,2022-09-10 16:52:50
812,Kiunga,-6.1219,141.2906,72.14,99,96,1.3,PG,2022-09-10 16:52:50
813,Kolondieba,11.0882,-6.8926,76.84,89,97,4.25,ML,2022-09-10 16:52:51
814,Nuevo Progreso,23.1667,-97.95,90.54,58,31,5.08,MX,2022-09-10 16:52:51
815,La Rioja,42.25,-2.5,82.18,36,5,4.61,ES,2022-09-10 16:52:52
816,Broome,42.2506,-75.833,79.47,54,93,3.0,US,2022-09-10 16:52:52
817,Saldanha,-33.0117,17.9442,59.05,88,60,7.02,ZA,2022-09-10 16:52:52
818,Kahului,20.8947,-156.47,79.84,78,20,4.61,US,2022-09-10 16:52:53
819,Hanmer Springs,-42.5167,172.8167,37.9,94,77,2.93,NZ,2022-09-10 16:52:53
820,Dudinka,69.4058,86.1778,36.63,95,100,11.23,RU,2022-09-10 16:52:53
821,Bay Roberts,47.5999,-53.2648,59.32,91,100,20.0,CA,2022-09-10 16:52:54
822,Normandin,48.8333,-72.5321,79.11,65,3,5.75,CA,2022-09-10 16:52:54
823,Auki,-8.7676,160.7034,75.24,88,12,4.03,SB,2022-09-10 16:52:54
824,Sooke,48.3746,-123.7276,73.44,48,0,20.71,CA,2022-09-10 16:52:54
825,Belmonte,-15.8631,-38.8828,77.7,50,12,6.13,BR,2022-09-10 16:52:55
826,Emerald,-23.5333,148.1667,57.34,75,19,7.09,AU,2022-09-10 16:51:58
827,Tsumeb,-19.2333,17.7167,82.15,9,0,9.53,NA,2022-09-10 16:52:55
828,Tasiilaq,65.6145,-37.6368,42.4,71,69,7.02,GL,2022-09-10 16:52:56
829,Barra Patuca,15.8,-84.2833,85.24,74,93,9.91,HN,2022-09-10 16:52:56
830,Amuntai,-2.4177,115.2494,73.0,96,91,0.16,ID,2022-09-10 16:52:56
831,Nikolskoye,59.7035,30.7861,55.29,68,11,3.74,RU,2022-09-10 16:52:57
832,Genhe,50.7833,121.5167,53.4,97,83,4.32,CN,2022-09-10 16:52:57
833,Nizwa,22.9333,57.5333,90.75,36,91,6.49,OM,2022-09-10 16:52:57
834,Gornyy,55.1153,83.9059,49.03,45,100,6.58,RU,2022-09-10 16:52:58
835,Svetlogorsk,52.6333,29.7333,49.17,80,100,15.12,BY,2022-09-10 16:52:58
836,High Level,58.5169,-117.136,57.31,62,20,4.61,CA,2022-09-10 16:50:07
837,Mount Isa,-20.7333,139.5,67.77,24,0,5.75,AU,2022-09-10 16:52:58
838,Kargopol,61.5071,38.9456,45.41,85,100,4.59,RU,2022-09-10 16:52:59
839,Wasilla,61.5814,-149.4394,47.35,93,100,6.91,US,2022-09-10 16:52:59
840,Tadine,-21.55,167.8833,71.91,91,19,6.96,NC,2022-09-10 16:53:00
841,Turukhansk,65.8167,87.9833,33.57,80,93,3.33,RU,2022-09-10 16:53:00
842,Ilo,-17.6394,-71.3375,61.66,72,100,12.66,PE,2022-09-10 16:53:00
843,Xichang,27.8964,102.2634,56.26,94,69,1.48,CN,2022-09-10 16:53:01
844,Manyana,-23.4,21.7167,76.69,12,0,8.66,BW,2022-09-10 16:53:01
845,Baiyin,36.5583,104.2081,63.57,44,12,5.73,CN,2022-09-10 16:53:01
846,Pimentel,-6.8367,-79.9342,64.69,77,100,10.36,PE,2022-09-10 16:53:02
847,Bandar,2.05,99.75,73.4,91,90,2.95,ID,2022-09-10 16:53:02
848,Waipawa,-41.4122,175.5153,45.86,96,100,5.17,NZ,2022-09-10 16:53:02
849,Sao Joao Da Barra,-21.6403,-41.0511,89.69,65,4,23.4,BR,2022-09-10 16:54:03
850,Rockport,28.0206,-97.0544,91.04,65,0,5.75,US,2022-09-10 16:52:28
851,Cap Malheureux,-19.9842,57.6142,70.47,62,2,5.99,MU,2022-09-10 16:54:03
852,Straumen,63.8709,11.2999,57.2,63,67,0.87,NO,2022-09-10 16:54:04
853,Beringovskiy,63.05,179.3167,45.84,94,70,12.88,RU,2022-09-10 16:54:04
854,Masoko,-9.3333,33.75,70.3,56,65,2.98,TZ,2022-09-10 16:54:04
855,La Orilla,17.9833,-102.2333,85.3,69,80,5.93,MX,2022-09-10 16:54:05
856,Udachnyy,66.4167,112.4,34.45,86,91,10.0,RU,2022-09-10 16:51:25
857,Kinablangan,7.6947,126.5503,77.65,86,98,5.3,PH,2022-09-10 16:54:05
858,Xuddur,4.1213,43.8894,80.83,54,94,22.95,SO,2022-09-10 16:54:06
859,Kashi,39.4547,75.9797,81.61,19,75,8.95,CN,2022-09-10 16:54:06
860,Ust-Maya,60.4167,134.5333,33.49,83,15,3.11,RU,2022-09-10 16:54:06
861,Ancud,-41.8697,-73.8203,54.23,75,13,4.43,CL,2022-09-10 16:54:07
862,Mitu,1.1983,-70.1733,75.79,90,99,4.14,CO,2022-09-10 16:54:07
863,College,64.8569,-147.8028,44.55,94,100,3.44,US,2022-09-10 16:54:07
864,Guasdualito,7.2424,-70.7324,89.56,70,40,3.44,VE,2022-09-10 16:54:08
865,Batagay-Alyta,67.8006,130.4114,34.47,62,100,6.06,RU,2022-09-10 16:54:08
866,Butembo,0.15,29.2833,58.69,91,100,1.9,CD,2022-09-10 16:54:09
867,Mundo Nuevo,18.7,-95.5,82.9,70,87,0.74,MX,2022-09-10 16:54:09
868,Semirom,31.4167,51.5667,71.53,25,69,1.92,IR,2022-09-10 16:54:09
869,Haileybury,47.449,-79.6373,77.58,44,5,9.4,CA,2022-09-10 16:54:10
870,Shubarshi,48.5872,57.1869,51.28,69,93,24.45,KZ,2022-09-10 16:54:10
871,Walvis Bay,-22.9575,14.5053,58.15,77,0,12.66,NA,2022-09-10 16:54:10
872,Brodokalmak,55.5748,62.082,41.9,59,82,9.69,RU,2022-09-10 16:54:11
873,Contamana,-7.3333,-75.0167,80.11,72,95,1.5,PE,2022-09-10 16:54:11
874,Ribeira Grande,38.5167,-28.7,75.6,73,75,16.11,PT,2022-09-10 16:54:12
875,Port-Gentil,-0.7193,8.7815,80.56,74,40,14.97,GA,2022-09-10 16:54:12
876,Dickinson,29.4608,-95.0513,90.12,63,0,1.99,US,2022-09-10 16:54:12
877,Tayoltita,24.0833,-105.9333,81.63,59,98,3.36,MX,2022-09-10 16:54:13
878,Gorontalo,0.5412,123.0595,73.87,93,72,3.29,ID,2022-09-10 16:54:13
879,Biak,-0.9131,122.8766,74.93,81,83,2.51,ID,2022-09-10 16:54:13
880,Manadhoo,5.7667,73.3833,80.6,85,30,13.02,MV,2022-09-10 16:54:14
881,Vilhena,-12.7406,-60.1458,80.82,69,80,12.66,BR,2022-09-10 16:54:14
882,Yaan,7.3833,8.5667,73.29,94,95,3.58,NG,2022-09-10 16:54:14
883,Rantoul,40.3084,-88.1559,83.01,59,0,3.44,US,2022-09-10 16:49:59
884,Joshimath,30.5667,79.5667,69.26,89,85,1.16,IN,2022-09-10 16:54:15
885,Acajutla,13.5928,-89.8275,82.67,77,99,10.54,SV,2022-09-10 16:54:15
886,Yakeshi,49.2833,120.7333,62.58,38,6,3.91,CN,2022-09-10 16:54:15
887,Miri,4.4148,114.0089,78.94,94,40,3.44,MY,2022-09-10 16:54:16
888,Qandala,11.472,49.8728,87.08,67,44,2.91,SO,2022-09-10 16:54:16
889,Seoul,37.5683,126.9778,72.97,68,0,6.91,KR,2022-09-10 16:54:07
890,Sioux Lookout,50.1001,-91.917,62.67,55,20,6.91,CA,2022-09-10 16:54:17
